Expedition Name	Expedition Beginport	Expedition Endport	Expedition Chiefscientist	Expedition Chiefscientist Identifier	Expedition Chiefscientist Email	Expedition BSH Identifier	Expocode	Expedition Status	Expedition Captain	Science Activity Number	Science Activity	Science Activity Start	Science Activity End	Science Activity Comment	Science Activity Closed	Science Activity Group	Science Activity Label	Science Activity Area	Science Activity Area Comment	Device Operation Number	Device Operation	Device Operation  Start	Device Operation End	Device Operation Comment	Device Operation Closed	Device Operation Label	Device Operation Positioning System	Device Operation Subdevices	Device Operation Devicetypes	Device	Device Shortname	Device Comment	Underway	Sensor ID	Sensor Short Name	Sensor Device URN	Event Time	Event Comment	Action	Action Comment	Depth (m)	Depth (m) (parameter)	Course	Course (parameter)	Transponder Lat	Transponder Lat (parameter)	Transponder Lon	Transponder Lon (parameter)	Transponder z	Transponder z (parameter)	Transponder Name	Transponder Name (parameter)	Latitude (deg)	Latitude (deg) (parameter)	Longitude (deg)	Longitude (deg) (parameter)	Latitude	Latitude (parameter)	Longitude	Longitude (parameter)	Speed (kn)	Speed (kn) (parameter)	Wind Dir	Wind Dir (parameter)	Wind Velocity	Wind Velocity (parameter)
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					2	PS149_0_Underway-2	2025/07/02	16:00:00	2025/07/02	16:00:00		f	SVT			sound velocity sensor	Sound Velocity Probe Reson SVP70	SVT	vessel:polarstern:svt - SVP is meant to be installed in RV Polarstern box keel at depth of 11m. Measurement data are primarily used as c-keel values for echo sounder systems Parasound and Hydrosweep. 	t	e59b4e23-e6f9-415d-9ba6-a6f6f6f0f8f3		vessel:polarstern:svt	2025/07/02	16:00:00		profile start		12,8	SYS.STR.DPT	90	SYS.STR.Course									69,747318	SYS.STR.PosLat	19,142447	SYS.STR.PosLon	69° 44,839' N	SYS.DISP.PosLatTxt	019° 08,547' E	SYS.DISP.PosLonTxt	0	SYS.STR.Speed	328,0	WEATHER.PAWIBWW.true_wind_direction	6,4	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					1	PS149_0_Underway-1	2025/07/02	16:00:00	2025/07/02	16:00:00		f	Weather			small scale facility	Weather Station	Weather	vessel:polarstern:weather - The weather station at Polarstern consists of several devices which measure standard parameters such as temperature, wind, humidity, barometric pressure, radiation and precipitation. Satellite images are received with a dedicated antenna which, together with the data, are used for forecast purposes. The station is operated by a weather technician-observer from the German Weather Service (DWD) who is responsible for the routine 3-hourly synoptic observations and the daily upper air soundings.?	t	12bd8519-ee5f-4d5e-86c6-7175e8dab660		vessel:polarstern:weather	2025/07/02	16:00:00		station start		12,8	SYS.STR.DPT	90	SYS.STR.Course									69,747318	SYS.STR.PosLat	19,142447	SYS.STR.PosLon	69° 44,839' N	SYS.DISP.PosLatTxt	019° 08,547' E	SYS.DISP.PosLonTxt	0	SYS.STR.Speed	328,0	WEATHER.PAWIBWW.true_wind_direction	6,4	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					2	PS149_0_Underway-2	2025/07/02	16:00:00	2025/07/02	16:00:00		f	SVT			sound velocity sensor	Sound Velocity Probe Reson SVP70	SVT	vessel:polarstern:svt - SVP is meant to be installed in RV Polarstern box keel at depth of 11m. Measurement data are primarily used as c-keel values for echo sounder systems Parasound and Hydrosweep. 	t	e59b4e23-e6f9-415d-9ba6-a6f6f6f0f8f3		vessel:polarstern:svt	2025/07/02	16:00:00		station start		12,8	SYS.STR.DPT	90	SYS.STR.Course									69,747318	SYS.STR.PosLat	19,142447	SYS.STR.PosLon	69° 44,839' N	SYS.DISP.PosLatTxt	019° 08,547' E	SYS.DISP.PosLonTxt	0	SYS.STR.Speed	328,0	WEATHER.PAWIBWW.true_wind_direction	6,4	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					1	PS149_0_Underway-1	2025/07/02	16:00:00	2025/07/02	16:00:00		f	Weather			small scale facility	Weather Station	Weather	vessel:polarstern:weather - The weather station at Polarstern consists of several devices which measure standard parameters such as temperature, wind, humidity, barometric pressure, radiation and precipitation. Satellite images are received with a dedicated antenna which, together with the data, are used for forecast purposes. The station is operated by a weather technician-observer from the German Weather Service (DWD) who is responsible for the routine 3-hourly synoptic observations and the daily upper air soundings.?	t	12bd8519-ee5f-4d5e-86c6-7175e8dab660		vessel:polarstern:weather	2025/07/02	16:00:00		profile start		12,8	SYS.STR.DPT	90	SYS.STR.Course									69,747318	SYS.STR.PosLat	19,142447	SYS.STR.PosLon	69° 44,839' N	SYS.DISP.PosLatTxt	019° 08,547' E	SYS.DISP.PosLonTxt	0	SYS.STR.Speed	328,0	WEATHER.PAWIBWW.true_wind_direction	6,4	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					3	PS149_0_Underway-3	2025/07/03	05:59:05	2025/07/05	00:06:00		f	ADCP			current profiler	ADCP Teledyne Ocean Surveyor 150 kHz	ADCP	vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet.	t	5757f3ad-ed83-4007-9911-a5e355f0e5c7			2025/07/03	05:59:05		station start		370,6	SYS.STR.DPT	341	SYS.STR.Course									72,293536	SYS.STR.PosLat	18,264291	SYS.STR.PosLon	72° 17,612' N	SYS.DISP.PosLatTxt	018° 15,857' E	SYS.DISP.PosLonTxt	12	SYS.STR.Speed	220,0	WEATHER.PAWIBWW.true_wind_direction	5,5	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					3	PS149_0_Underway-3	2025/07/03	05:59:05	2025/07/05	00:06:00		f	ADCP			current profiler	ADCP Teledyne Ocean Surveyor 150 kHz	ADCP	vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet.	t	5757f3ad-ed83-4007-9911-a5e355f0e5c7			2025/07/03	05:59:22		profile start		369,2	SYS.STR.DPT	343	SYS.STR.Course									72,294451	SYS.STR.PosLat	18,263272	SYS.STR.PosLon	72° 17,667' N	SYS.DISP.PosLatTxt	018° 15,796' E	SYS.DISP.PosLonTxt	12	SYS.STR.Speed	220,0	WEATHER.PAWIBWW.true_wind_direction	5,5	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					3	PS149_0_Underway-3	2025/07/03	05:59:05	2025/07/05	00:06:00		f	ADCP			current profiler	ADCP Teledyne Ocean Surveyor 150 kHz	ADCP	vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet.	t	5757f3ad-ed83-4007-9911-a5e355f0e5c7			2025/07/04	12:05:30		profile end		239,4	SYS.STR.DPT	67	SYS.STR.Course									78,014363	SYS.STR.PosLat	12,010669	SYS.STR.PosLon	78° 00,862' N	SYS.DISP.PosLatTxt	012° 00,640' E	SYS.DISP.PosLonTxt	12	SYS.STR.Speed	153,0	WEATHER.PAWIBWW.true_wind_direction	5,8	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					3	PS149_0_Underway-3	2025/07/03	05:59:05	2025/07/05	00:06:00		f	ADCP			current profiler	ADCP Teledyne Ocean Surveyor 150 kHz	ADCP	vessel:polarstern:adcp - The Acoustic Doppler Current Profiler (ADCP) measures flow rates in the water body below the moving vessel with an operating frequency of 150 kHz. Up to 400m range can be achieved according to the data sheet.	t	5757f3ad-ed83-4007-9911-a5e355f0e5c7			2025/07/05	00:06:00		profile start		290,7	SYS.STR.DPT	325	SYS.STR.Course									78,280553	SYS.STR.PosLat	10,203449	SYS.STR.PosLon	78° 16,833' N	SYS.DISP.PosLatTxt	010° 12,207' E	SYS.DISP.PosLonTxt	11	SYS.STR.Speed	148,0	WEATHER.PAWIBWW.true_wind_direction	5,0	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					4	PS149_0_Underway-4	2025/07/03	07:05:51	2025/07/05	00:06:00		f	TSK1			thermosalinograph	Thermosalinograph Keel 1	TSK1	vessel:polarstern:tsk1 - The thermosalinograph is an instrument used to accurately determine sea surface conductivity and temperature. The remote temperature sensor SBE38 is integrated with the SBE21 Thermosalinograph.?	t	76ae223d-a15a-4a2e-8006-93b9d701bd7f		vessel:polarstern:tsk1	2025/07/03	07:05:51		station start		353,6	SYS.STR.DPT	343	SYS.STR.Course									72,510668	SYS.STR.PosLat	18,023881	SYS.STR.PosLon	72° 30,640' N	SYS.DISP.PosLatTxt	018° 01,433' E	SYS.DISP.PosLonTxt	12	SYS.STR.Speed	227,0	WEATHER.PAWIBWW.true_wind_direction	5,1	WEATHER.PAWIBWW.true_wind_velocity
ARK-XXXVIII/2	Tromsö	Longyearbyen	Marcel Nicolaus	AWI	marcel.nicolaus@awi.de	20250027	06AQ20250702	started	Felix Kentges	0	PS149_0_Underway	1904/01/01	00:00:00	1904/01/01	00:00:00		f					4	PS149_0_Underway-4	2025/07/03	07:05:51	2025/07/05	00:06:00		f	TSK1			thermosalinograph	Thermosalinograph Keel 1	TSK1	vessel:polarstern:tsk1 - The thermosalinograph is an instrument used to accurately determine sea surface conductivity and temperature. The remote temperature sensor SBE38 is integrated with the SBE21 Thermosalinograph.?	t	76ae223d-a15a-4a2e-8006-93b9d701bd7f		vessel:polarstern:tsk1	2025/07/03	07:05:59		profile start		354,4	SYS.STR.DPT	343	SYS.STR.Course									72,511101	SYS.STR.PosLat	18,023384	SYS.STR.PosLon	72° 30,666' N	SYS.DISP.PosLatTxt	018° 01,403' E	SYS.DISP.PosLonTxt	12	SYS.STR.Speed	227,0	WEATHER.PAWIBWW.true_wind_direction	5,1	WEATHER.PAWIBWW.true_wind_velocity
